"場所ID","場所名稱","場所縣市","場所區域","場所地址","場所分類","場所類型","場所描述","AEDID","AED放置地點","AED地點描述","地點LAT","地點LNG","周一至周五起","周一至周五迄","周六起","周六迄","周日起","周日迄","開放使用時間備註","開放時間緊急連絡電話"
"20702","瓦城竹北光明店","新竹縣","竹北市","新竹縣竹北市光明一路181號1,2樓","其他","其他場所","餐廳內大門入口","66611","瓦城竹北光明店","大門內","24.830420425812","121.01445498881","11:30:00","21:30:00","11:30:00","21:30:00","11:30:00","21:30:00","14-1730休息","03-5588222"
"20685","YABI台中向上北路店","臺中市","西區","臺中市西區向上北路100-5號","其他","其他場所","","66612","向上北路100-5號","入口處左側","24.148039171438","120.66419088068","00:11:30","00:21:30","00:11:30","00:21:30","00:11:30","00:21:30","1430-1730休息","04-23025258"
"20691","1010湘 新北新店店","新北市","新店區","新北市新店區建國路257號","其他","其他場所","","66614","1010湘 新北新店","大門內","24.983209039753","121.53736726709","00:11:30","00:21:30","00:11:30","00:21:30","00:11:30","00:21:30","1400-1730休息","0222196622"
"20695","瓦城泰國料理 - 中和建一店","新北市","中和區","新北市中和區建一路179號","其他","其他場所","","66615","瓦城中和建一店","大門內","24.998734970637","121.48833832264","00:11:30","00:21:30","00:11:30","00:21:30","00:11:30","00:21:30","1430-1730休息","02-82275566"
"20692","瓦城永和店","新北市","永和區","新北市永和區永和路二段116號","其他","其他場所","","66616","瓦城永和店","大門內","25.01210177657","121.51521196424","00:11:30","00:21:30","00:11:30","00:21:30","00:11:30","00:21:30","1400-1730休息","02-29283356"
"20828","瓦城新竹關新店","新竹市","東區","新竹市東區關新路79號","其他","其他場所","瓦城新竹關新店
AED在休息區內","66617","大門內","大門內","24.786816056591","121.01906694548","00:11:30","00:21:30","00:11:30","00:21:30","00:11:30","00:21:30","1-5 1430-1730休息
六 日 1500-1730休息","03 666 7238"
"20724","瓦城新竹竹科店","新竹市","東區","新竹市東區金山街88號","其他","其他場所","AED放置一樓入口處","66618","瓦城新竹竹科店","大門內","24.777615980191","121.02230143559","00:11:30","00:21:30","00:11:30","00:21:30","00:11:30","00:21:30","14-1730休息","03-5631226"
"20682","瓦城集團 瓦城天母店","臺北市","北投區","臺北市北投區天母西路111號","其他","其他場所","","66619","天母西路111號","餐廳二樓","25.118810855371","121.52341362246","00:11:30","00:21:30","00:11:30","00:21:30","00:11:30","00:21:30","每日1430至1730休息","02-8715500"
"20701","瓦城桃園中正店","桃園市","桃園區","桃園市桃園區南平路370號2樓","其他","其他場所","","66620","瓦城桃園中正店","2樓大門內","25.017918332312","121.29714838116","00:11:30","00:21:30","00:11:30","00:21:30","00:11:30","00:21:30","14-1730休息","03-3162990"
"20704","瓦城高雄明誠店","高雄市","左營區","高雄市左營區明誠二路357-1號","其他","其他場所","","66621","瓦城高雄明誠店","大門內","22.660875954181","120.30825585263","11:30:00","21:30:00","11:30:00","21:30:00","11:30:00","21:30:00","14-1730休息","07 550 8357"
"20693","瓦城三重店","新北市","三重區","新北市三重區正義北路95號1-2F","其他","其他場所","","66622","瓦城三重店","大門內","25.065384368067","121.49713816021","00:11:30","00:21:30","00:11:30","00:21:30","00:11:30","00:21:30","1400-1730休息","02-29898088"
"20681","瓦城集團 瓦城西湖店","臺北市","內湖區","臺北市內湖區內湖路一段246-1號","其他","其他場所","","66623","餐廳內","入口處","25.082084882868","121.56645632256","00:11:30","00:21:30","00:11:30","00:21:30","00:11:30","00:21:30","1430到1730休息","02-26599618"
"5040","高雄市民權國小","高雄市","前鎮區","高雄市前鎮區沱江街200號","學校、大型集會場所","國小","","66630","4樓活動中心","4樓活動中心內","22.60845759168","120.31439144181","08:00:00","16:00:00","","","","","","073321962"
"5731","高雄市前鎮區紅毛港國小","高雄市","前鎮區","高雄市前鎮區高雄市前鎮區明鳳七街1號","學校、大型集會場所","國小","","66631","門口","門口","22.583766361421","120.33475053431","","","","","","","","7917608"
"1823","高雄市立南隆國民中學","高雄市","美濃區","高雄市美濃區南中街3號","學校、大型集會場所","國中","","66632","穿堂","學校大門進入之穿堂","22.885532989694","120.54994353431","05:30:00","","05:30:00","","05:30:00","","","6831153"
"1862","花蓮地方法院(本院)","花蓮縣","花蓮市","花蓮縣花蓮市府前路15號","學校、大型集會場所","法院","","66640","第二法警室","於法庭大樓一樓第二法警室內","23.989509438146","121.61994762229","08:00:00","17:20:00","00:00:00","00:00:00","00:00:00","00:00:00","","03-8225144#600"
"23960","高雄市立美濃國民中學","高雄市","美濃區","高雄市美濃區中正路一段191號","學校、大型集會場所","國中","學校內部","66641","高雄市美濃區中正路一段191號","美濃國中客文館前","22.893486887856","120.54241474382","","","","","","","學校內部","07-6816166"
"5795","高雄市苓雅區五權國小","高雄市","苓雅區","高雄市苓雅區三多二路100號","學校、大型集會場所","國小","","66644","行政樓(東側)1樓","行政樓(東側)1樓","22.621869649697","120.32410349203","07:00:00","18:00:00","08:00:00","18:00:00","08:00:00","18:00:00","","7511074"
"5234","高雄市立苓雅國民中學","高雄市","苓雅區","高雄市苓雅區四維三路176號","學校、大型集會場所","國中","","66645","玄關","玄關","22.619272994707","120.30649858541","08:00:00","17:00:00","","","","","","07-3353307"
"9031","高雄市五福國中","高雄市","苓雅區","高雄市苓雅區五福一路12號","學校、大型集會場所","國中","","66646","五福樓一樓穿堂","五福國中五福樓一樓穿堂","22.629094389535","120.31714832484","","","","","","","","2223036"
"5757","高雄市立大仁國中","高雄市","苓雅區","高雄市苓雅區建國一硌148號","學校、大型集會場所","國中","","66647","大仁國中健康中心","大仁國中健康中心","22.632908389326","120.32955760075","07:00:00","21:00:00","09:00:00","22:00:00","09:00:00","22:00:00","","07-7114302#23"
"5749","高雄市苓雅區苓洲國民小學","高雄市","苓雅區","高雄市苓雅區四維四路61號","學校、大型集會場所","國小","高雄市苓雅區苓洲國民小學","66649","百苓大樓玄關東側(鄰近總務處)","百苓大樓玄關東側(鄰近總務處)","22.615525686698","120.30016910961","07:30:00","18:00:00","","","","","","07-3351804#777"
"5249","高雄市苓雅區凱旋國小","高雄市","苓雅區","高雄市苓雅區憲政路235號","學校、大型集會場所","國小","","66651","B棟玄關","鄰近球場與操場","22.63651816837","120.32024804893","","","","","","","","07-2235181#100"
"5238","高雄市苓雅區福康國小","高雄市","苓雅區","高雄市苓雅區漢陽街17號","學校、大型集會場所","國小","","66655","玄關","玄關布告欄旁","22.618845043574","120.32911806058","","","","","","","","07-7227134#724或721"
"20505","茂林國中","高雄市","茂林區","高雄市茂林區茂林里茂林巷4-5號","學校、大型集會場所","國中","學校視聽教室旁牆面上","66656","視聽教室旁","視聽教室外走廊","22.931984203706","120.735037092","08:00:00","16:00:00","","","","","學校視聽教室旁牆面上","07-6801153"
"7081","高雄市立茄萣國民中學","高雄市","茄萣區","高雄市茄萣區濱海路4段29號","學校、大型集會場所","國中","","66658","校門口川堂","茄萣國中川堂","22.906871033334","120.18096034019","","","","","","","星期一~星期日","24小時"
"20865","高雄市立桃源國民中學","高雄市","桃源區","高雄市桃源區勤和里南橫公路三段201號","學校、大型集會場所","國中","","66663","本校新棟教學大樓1樓穿堂","本校新棟教學大樓1樓穿堂","23.178768967693","120.78091668905","","","","","","","","7:30-16:30"
"20469","大漢山休閒農場","屏東縣","春日鄉","屏東縣春日鄉春日路６７號","觀光旅遊地區","農場","休閒農場","66665","接待室","園區接待室","22.374042621","120.63343847682","09:00:00","18:00:00","09:00:00","18:00:00","09:00:00","18:00:00","","0911-934682"
"20274","高雄市立鳳山國民中學","高雄市","鳳山區","高雄市鳳山區中山東路227號","學校、大型集會場所","國中","","66680","健康中心","明德樓1樓","22.625077000517","120.37219610511","17:00:00","06:00:00","00:00:00","23:59:00","00:00:00","23:59:00","","0935390131"
"12467","高雄市立蚵寮國民中學","高雄市","梓官區","高雄市梓官區中正二街60號","學校、大型集會場所","國中","","66683","蚵寮國中","健康中心門口旁","22.728942972014","120.25898581539","","","","","","","","07-6175389#28"
"21474","高雄市立鳥松國中","高雄市","鳥松區","高雄市鳥松區松埔北巷5之1號","學校、大型集會場所","國中","","66684","鳥松國中","第二棟大樓一樓穿堂右轉牆壁上","22.666723148398","120.37163878127","","","","","","","","07-7323977"
"20432","正隆股份有限公司竹北廠","新竹縣","竹北市","新竹縣竹北市大義里長青路二段300號","其他","其他場所","","66704","整理二課","抽六七線二樓","24.859959446158","120.96322876971","08:00:00","17:00:00","","","","","","035561226#217"
"20432","正隆股份有限公司竹北廠","新竹縣","竹北市","新竹縣竹北市大義里長青路二段300號","其他","其他場所","","66705","整理一課","抽一抽三線2樓 回爐投料區旁","24.860061805075","120.96327568759","08:00:00","17:00:00","","","","","","035561226#217"
"20878","正隆股份有限公司新竹廠","新竹市","香山區","新竹市香山區牛埔路308號","其他","其他場所","","66709","大辦公室","正隆新竹廠大辦公室","24.799874327978","120.94574285109","08:00:00","17:00:00","","","","","","03-5387548"
"20432","正隆股份有限公司竹北廠","新竹縣","竹北市","新竹縣竹北市大義里長青路二段300號","其他","其他場所","","66711","新倉發貨碼頭","新倉發貨碼頭","24.859995706994","120.9632394938","08:00:00","17:00:00","","","","","","035561226#217"
"20878","正隆股份有限公司新竹廠","新竹市","香山區","新竹市香山區牛埔路308號","其他","其他場所","","66712","主廠房2F會議室","製造一組交接班會議室","24.800938414962","120.94629514161","00:00:00","23:00:00","00:00:00","23:00:00","00:00:00","23:00:00","主廠房2F會議室","03-5388193"
"20432","正隆股份有限公司竹北廠","新竹縣","竹北市","新竹縣竹北市大義里長青路二段300號","其他","其他場所","","66714","製紙一課","辦公室外旁","24.859998139587","120.96321804562","08:00:00","17:00:00","","","","","","035561226#217"
"20432","正隆股份有限公司竹北廠","新竹縣","竹北市","新竹縣竹北市大義里長青路二段300號","其他","其他場所","","66725","守衛室","守衛室(北門)","24.859998139587","120.96324485584","08:00:00","17:00:00","08:00:00","16:00:00","08:00:00","16:00:00","","035561226#217"
"20878","正隆股份有限公司新竹廠","新竹市","香山區","新竹市香山區牛埔路308號","其他","其他場所","","66731","營繕課辦公室","營繕工廠房中營繕課辦公室(鄰近倉庫旁)","24.801210956964","120.94595063029","07:00:00","23:00:00","07:00:00","23:00:00","07:00:00","23:00:00","","03-5387548"
"1348","阿里山林業鐵路及文化資產管理處-祝山車站","嘉義縣","阿里山鄉","嘉義縣阿里山鄉中正村阿里山99號","觀光旅遊地區","森林遊樂區","祝山車站(鄒語:Yuafeofeo)
祝山車站於112年11月20日啟用，建築外觀呈現α造型，線條飛繞的雲浪造型屋頂，象徵迎接日出破曉。月台保留舊時車站月牙彎的弧形曲線，交織成雲頂上最美的車站，兼具","66735","祝山車站","中正村東阿里山99號","23.510215705403","120.8231279261","04:00:00","07:00:00","04:00:00","07:00:00","04:00:00","07:00:00","因此站為無人站，僅開放朝日列車班次有人執勤時使用。","05-2679200"
"1367","阿里山林業鐵路及文化資產管理處-沼平車站","嘉義縣","阿里山鄉","嘉義縣阿里山鄉香林村西阿里山3號","觀光旅遊地區","森林遊樂區","","66736","沼平車站大廳-售票口旁","嘉義縣阿里山鄉中正村1號","23.514421756961","120.81380737319","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","開放時間為車站執勤時間。","05-2679200"
